inserted_at,institution_id,in-patient,out-patient,total
2021-09-14,19ae8e3b-075d-4caa-bdb7-535a971e6505,1.0,8.0,9.0
2021-09-14,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,0.0,3.0,3.0
2021-09-14,26d4a16f-7684-413c-83d6-0efeb5f02cea,0.0,3.0,3.0
2021-09-14,29020005-046d-4f92-9999-04738b934b0f,1.0,27.0,28.0
2021-09-14,2fa0d571-e424-4ee7-ac8b-deb7792305a7,1.0,44.0,45.0
2021-09-14,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,9.0,9.0
2021-09-14,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,48.0,48.0
2021-09-14,3651da1c-b313-445b-8a02-75f4b93d2f65,2.0,15.0,17.0
2021-09-14,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,1.0,12.0,13.0
2021-09-14,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,12.0,12.0
2021-09-14,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,4.0,4.0
2021-09-14,3bbbf782-497c-4697-abda-0a88bbee1b38,14.0,60.0,74.0
2021-09-14,3fc67f73-037c-4f06-9edf-b7ff94cd1570,0.0,30.0,30.0
2021-09-14,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,13.0,13.0
2021-09-14,4531a46a-a197-4f87-a56a-5013e21efbcb,0.0,2.0,2.0
2021-09-14,46412e2a-6b5f-4d0c-9562-d89c01d15259,0.0,20.0,20.0
2021-09-14,47dc4136-1684-49ed-a1da-945486345c68,0.0,19.0,19.0
2021-09-14,4850e9c9-2945-4087-b4f9-6c302e44b84e,4.0,13.0,17.0
2021-09-14,49b42879-788e-4347-85cf-23b35a68e746,1.0,77.0,78.0
2021-09-14,4a5f0383-2d51-4004-97a6-5b2df37fedd0,0.0,11.0,11.0
2021-09-14,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,22.0,22.0
2021-09-14,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,3.0,19.0,22.0
2021-09-14,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,0.0,10.0,10.0
2021-09-14,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,5.0,39.0,44.0
2021-09-14,60a3c3ea-eff0-4b6a-9d8c-52a6b4fc54e7,0.0,11.0,11.0
2021-09-14,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,3.0,3.0
2021-09-14,67d433c3-01fc-48b8-b86f-83c325fe51cf,0.0,29.0,29.0
2021-09-14,706652e6-6eed-4271-afe8-be8e8322e731,0.0,14.0,14.0
2021-09-14,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,0.0,22.0,22.0
2021-09-14,7b9c90a6-86d3-487f-971a-cc8e2d9367be,0.0,11.0,11.0
2021-09-14,7f71654b-0641-4351-897e-60869c7b9de5,0.0,2.0,2.0
2021-09-14,80edab36-03d3-4cd0-98e0-22ebd8a0158a,0.0,8.0,8.0
2021-09-14,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,8.0,8.0
2021-09-14,84db8381-f21f-4502-9914-a6a21aa3934a,0.0,7.0,7.0
2021-09-14,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,13.0,13.0
2021-09-14,881b33dd-d7fe-429f-84db-807a82253199,0.0,21.0,21.0
2021-09-14,89629d26-4538-4730-a6f1-cddda2435218,0.0,26.0,26.0
2021-09-14,92f0c501-8e06-4d0e-9cda-a25f5d97dfb5,0.0,50.0,50.0
2021-09-14,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,30.0,30.0
2021-09-14,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,6.0,6.0
2021-09-14,968c34cc-ac09-41a5-af08-20decc4d94f1,0.0,1.0,1.0
2021-09-14,98503309-e842-4f88-ae02-214a481417ba,0.0,4.0,4.0
2021-09-14,9db090cf-184b-450e-a07a-97dee812ce0d,2.0,31.0,33.0
2021-09-14,9db63f62-5c58-4303-919e-e23681909271,0.0,3.0,3.0
2021-09-14,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,14.0,14.0
2021-09-14,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,0.0,18.0,18.0
2021-09-14,acc05561-603e-409d-9446-4d03353d7a5c,4.0,25.0,29.0
2021-09-14,b05bec66-9c3b-4381-9ad2-0636481ca919,1.0,8.0,9.0
2021-09-14,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,1.0,23.0,24.0
2021-09-14,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,2.0,18.0,20.0
2021-09-14,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,19.0,19.0
2021-09-14,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,25.0,25.0
2021-09-14,c26fee65-77d0-4125-bf59-8e4b918cb848,0.0,4.0,4.0
2021-09-14,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,0.0,23.0,23.0
2021-09-14,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,4.0,4.0
2021-09-14,cd059388-fcb3-4c40-b156-2ed1962bd47b,0.0,1.0,1.0
2021-09-14,cd756fae-c3e3-4176-a4f1-3e5360718d1d,3.0,23.0,26.0
2021-09-14,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,0.0,10.0,10.0
2021-09-14,d1ec3213-ae35-4ab3-b45f-72feca0fd5f3,0.0,2.0,2.0
2021-09-14,d2179fa3-42fe-4f5a-be15-28a92c28f255,0.0,3.0,3.0
2021-09-14,d21ae02c-0851-4acb-99e9-083d1eeb3f0b,0.0,1.0,1.0
2021-09-14,d4212333-dc53-44f1-a167-d65825a1e727,0.0,5.0,5.0
2021-09-14,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,2.0,2.0
2021-09-14,d9f64a07-9c47-4f6e-8bbe-a473a688a735,14.0,135.0,149.0
2021-09-14,db06e5e0-8f6f-45d8-92fd-92ce96992012,0.0,16.0,16.0
2021-09-14,e22bd2e3-f0e1-407d-9afb-c832bb39630c,0.0,2.0,2.0
2021-09-14,e2adc287-86ec-4341-b43d-13cb91255662,3.0,26.0,29.0
2021-09-14,e3115277-d57b-492c-bf7a-1c432ecb473b,1.0,6.0,7.0
2021-09-14,e81b1231-55bc-488a-abf3-9bf0883430ba,1.0,7.0,8.0
2021-09-14,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,15.0,15.0
2021-09-14,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,9.0,9.0
2021-09-14,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,4.0,32.0,36.0
2021-09-14,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,1.0,29.0,30.0
2021-09-14,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,6.0,6.0
2021-09-14,f7427dbb-e87d-4ed2-b168-136c244596b2,1.0,3.0,4.0
2021-09-14,f7a11005-e09a-431b-afe9-95e8ddac81d8,3.0,40.0,43.0
2021-09-15,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,29.0,29.0
2021-09-15,0503125e-929a-4eed-afd6-25213a7b87c7,1.0,43.0,44.0
2021-09-15,097d4418-6d7c-4922-a703-bde5a6b64919,0.0,61.0,61.0
2021-09-15,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,4.0,4.0
2021-09-15,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,12.0,12.0
2021-09-15,10ea7f56-d729-472f-a364-d0c796647abf,0.0,4.0,4.0
2021-09-15,133cb894-ef0c-4ebd-9100-76431a60fac5,0.0,10.0,10.0
2021-09-15,157af2f9-073d-4d75-89e0-b6d214c6d05e,1.0,16.0,17.0
2021-09-15,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,33.0,33.0
2021-09-15,19ae2f00-60e7-4db1-8719-644820cc04df,2.0,49.0,51.0
2021-09-15,19ae8e3b-075d-4caa-bdb7-535a971e6505,0.0,15.0,15.0
2021-09-15,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,1.0,2.0,3.0
2021-09-15,29020005-046d-4f92-9999-04738b934b0f,0.0,32.0,32.0
2021-09-15,2fa0d571-e424-4ee7-ac8b-deb7792305a7,3.0,30.0,33.0
2021-09-15,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,9.0,9.0
2021-09-15,34b68d87-fd38-4d02-a4d1-46d902d012a7,0.0,1.0,1.0
2021-09-15,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,44.0,44.0
2021-09-15,3651da1c-b313-445b-8a02-75f4b93d2f65,0.0,9.0,9.0
2021-09-15,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,2.0,26.0,28.0
2021-09-15,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,9.0,9.0
2021-09-15,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,5.0,5.0
2021-09-15,3bbbf782-497c-4697-abda-0a88bbee1b38,12.0,62.0,74.0
2021-09-15,3fc67f73-037c-4f06-9edf-b7ff94cd1570,0.0,12.0,12.0
2021-09-15,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,21.0,21.0
2021-09-15,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,1.0,1.0
2021-09-15,4531a46a-a197-4f87-a56a-5013e21efbcb,0.0,2.0,2.0
2021-09-15,46412e2a-6b5f-4d0c-9562-d89c01d15259,0.0,27.0,27.0
2021-09-15,47dc4136-1684-49ed-a1da-945486345c68,0.0,15.0,15.0
2021-09-15,4850e9c9-2945-4087-b4f9-6c302e44b84e,0.0,7.0,7.0
2021-09-15,49b42879-788e-4347-85cf-23b35a68e746,0.0,92.0,92.0
2021-09-15,4a5f0383-2d51-4004-97a6-5b2df37fedd0,1.0,10.0,11.0
2021-09-15,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,11.0,11.0
2021-09-15,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,0.0,32.0,32.0
2021-09-15,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,0.0,14.0,14.0
2021-09-15,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,3.0,42.0,45.0
2021-09-15,60a3c3ea-eff0-4b6a-9d8c-52a6b4fc54e7,1.0,7.0,8.0
2021-09-15,6386a4aa-1ebf-49d1-b20c-fff371ff4062,0.0,1.0,1.0
2021-09-15,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,7.0,7.0
2021-09-15,658e24af-453e-4824-a049-5346a5e25964,0.0,2.0,2.0
2021-09-15,67d433c3-01fc-48b8-b86f-83c325fe51cf,1.0,59.0,60.0
2021-09-15,706652e6-6eed-4271-afe8-be8e8322e731,0.0,23.0,23.0
2021-09-15,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,1.0,18.0,19.0
2021-09-15,7b9c90a6-86d3-487f-971a-cc8e2d9367be,0.0,11.0,11.0
2021-09-15,80edab36-03d3-4cd0-98e0-22ebd8a0158a,0.0,4.0,4.0
2021-09-15,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,7.0,7.0
2021-09-15,84db8381-f21f-4502-9914-a6a21aa3934a,0.0,10.0,10.0
2021-09-15,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,19.0,19.0
2021-09-15,881b33dd-d7fe-429f-84db-807a82253199,0.0,21.0,21.0
2021-09-15,89629d26-4538-4730-a6f1-cddda2435218,1.0,36.0,37.0
2021-09-15,92f0c501-8e06-4d0e-9cda-a25f5d97dfb5,5.0,74.0,79.0
2021-09-15,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,0.0,11.0,11.0
2021-09-15,9367d62f-6b99-46f8-8505-719e829ad667,0.0,2.0,2.0
2021-09-15,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,3.0,3.0
2021-09-15,98503309-e842-4f88-ae02-214a481417ba,0.0,6.0,6.0
2021-09-15,9db090cf-184b-450e-a07a-97dee812ce0d,1.0,36.0,37.0
2021-09-15,9db63f62-5c58-4303-919e-e23681909271,0.0,9.0,9.0
2021-09-15,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,11.0,11.0
2021-09-15,a471dd7c-e2dd-4cc1-a77c-2450d45b9bff,0.0,4.0,4.0
2021-09-15,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,0.0,12.0,12.0
2021-09-15,acc05561-603e-409d-9446-4d03353d7a5c,4.0,18.0,22.0
2021-09-15,b05bec66-9c3b-4381-9ad2-0636481ca919,0.0,4.0,4.0
2021-09-15,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,0.0,20.0,20.0
2021-09-15,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,2.0,22.0,24.0
2021-09-15,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,14.0,14.0
2021-09-15,be2ff789-90f6-4dc4-83b9-02c2bd8f0d35,1.0,0.0,1.0
2021-09-15,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,24.0,24.0
2021-09-15,c26fee65-77d0-4125-bf59-8e4b918cb848,0.0,2.0,2.0
2021-09-15,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,4.0,24.0,28.0
2021-09-15,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,1.0,1.0
2021-09-15,cd059388-fcb3-4c40-b156-2ed1962bd47b,0.0,4.0,4.0
2021-09-15,cd756fae-c3e3-4176-a4f1-3e5360718d1d,0.0,25.0,25.0
2021-09-15,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,1.0,9.0,10.0
2021-09-15,d1ec3213-ae35-4ab3-b45f-72feca0fd5f3,0.0,2.0,2.0
2021-09-15,d2179fa3-42fe-4f5a-be15-28a92c28f255,0.0,3.0,3.0
2021-09-15,d21ae02c-0851-4acb-99e9-083d1eeb3f0b,0.0,8.0,8.0
2021-09-15,d4212333-dc53-44f1-a167-d65825a1e727,0.0,5.0,5.0
2021-09-15,d8c45b45-c70a-47d6-81ba-da8e0cfac6e0,0.0,1.0,1.0
2021-09-15,d9f64a07-9c47-4f6e-8bbe-a473a688a735,5.0,119.0,124.0
2021-09-15,db06e5e0-8f6f-45d8-92fd-92ce96992012,2.0,8.0,10.0
2021-09-15,dd965340-f8da-40d5-a043-3c0436915524,0.0,1.0,1.0
2021-09-15,e22bd2e3-f0e1-407d-9afb-c832bb39630c,0.0,2.0,2.0
2021-09-15,e2adc287-86ec-4341-b43d-13cb91255662,3.0,23.0,26.0
2021-09-15,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,15.0,15.0
2021-09-15,e81b1231-55bc-488a-abf3-9bf0883430ba,1.0,7.0,8.0
2021-09-15,e97d489f-0cea-4cc3-a049-651da1b567b9,0.0,7.0,7.0
2021-09-15,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,5.0,5.0
2021-09-15,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,4.0,4.0
2021-09-15,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,1.0,47.0,48.0
2021-09-15,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,2.0,29.0,31.0
2021-09-15,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,1.0,1.0
2021-09-15,f7427dbb-e87d-4ed2-b168-136c244596b2,1.0,2.0,3.0
2021-09-15,f7a11005-e09a-431b-afe9-95e8ddac81d8,1.0,49.0,50.0
2021-09-16,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,10.0,10.0
2021-09-16,0503125e-929a-4eed-afd6-25213a7b87c7,1.0,42.0,43.0
2021-09-16,097d4418-6d7c-4922-a703-bde5a6b64919,0.0,52.0,52.0
2021-09-16,0da8e9a5-855d-42c5-9435-d69e1019cafc,0.0,4.0,4.0
2021-09-16,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,16.0,16.0
2021-09-16,10ea7f56-d729-472f-a364-d0c796647abf,0.0,2.0,2.0
2021-09-16,133cb894-ef0c-4ebd-9100-76431a60fac5,0.0,4.0,4.0
2021-09-16,157af2f9-073d-4d75-89e0-b6d214c6d05e,1.0,12.0,13.0
2021-09-16,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,32.0,32.0
2021-09-16,19adebda-8361-4267-8ab0-7fe734377602,0.0,3.0,3.0
2021-09-16,19ae2f00-60e7-4db1-8719-644820cc04df,4.0,88.0,92.0
2021-09-16,19ae8e3b-075d-4caa-bdb7-535a971e6505,0.0,28.0,28.0
2021-09-16,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,0.0,6.0,6.0
2021-09-16,29020005-046d-4f92-9999-04738b934b0f,3.0,22.0,25.0
2021-09-16,2fa0d571-e424-4ee7-ac8b-deb7792305a7,1.0,30.0,31.0
2021-09-16,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,18.0,18.0
2021-09-16,34b68d87-fd38-4d02-a4d1-46d902d012a7,0.0,7.0,7.0
2021-09-16,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,46.0,46.0
2021-09-16,3651da1c-b313-445b-8a02-75f4b93d2f65,1.0,23.0,24.0
2021-09-16,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,0.0,17.0,17.0
2021-09-16,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,4.0,4.0
2021-09-16,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,5.0,5.0
2021-09-16,3bbbf782-497c-4697-abda-0a88bbee1b38,7.0,65.0,72.0
2021-09-16,3fc67f73-037c-4f06-9edf-b7ff94cd1570,0.0,17.0,17.0
2021-09-16,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,20.0,20.0
2021-09-16,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,4.0,4.0
2021-09-16,4531a46a-a197-4f87-a56a-5013e21efbcb,0.0,3.0,3.0
2021-09-16,46412e2a-6b5f-4d0c-9562-d89c01d15259,0.0,18.0,18.0
2021-09-16,47dc4136-1684-49ed-a1da-945486345c68,0.0,18.0,18.0
2021-09-16,4850e9c9-2945-4087-b4f9-6c302e44b84e,0.0,11.0,11.0
2021-09-16,49b42879-788e-4347-85cf-23b35a68e746,0.0,55.0,55.0
2021-09-16,4a5f0383-2d51-4004-97a6-5b2df37fedd0,0.0,18.0,18.0
2021-09-16,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,11.0,11.0
2021-09-16,57b60775-079c-465d-8f77-dca4a2cce574,0.0,2.0,2.0
2021-09-16,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,1.0,29.0,30.0
2021-09-16,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,0.0,5.0,5.0
2021-09-16,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,2.0,47.0,49.0
2021-09-16,60a3c3ea-eff0-4b6a-9d8c-52a6b4fc54e7,0.0,6.0,6.0
2021-09-16,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,3.0,3.0
2021-09-16,658e24af-453e-4824-a049-5346a5e25964,0.0,12.0,12.0
2021-09-16,67d433c3-01fc-48b8-b86f-83c325fe51cf,2.0,30.0,32.0
2021-09-16,706652e6-6eed-4271-afe8-be8e8322e731,0.0,15.0,15.0
2021-09-16,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,0.0,22.0,22.0
2021-09-16,7b9c90a6-86d3-487f-971a-cc8e2d9367be,0.0,10.0,10.0
2021-09-16,80edab36-03d3-4cd0-98e0-22ebd8a0158a,0.0,1.0,1.0
2021-09-16,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,11.0,11.0
2021-09-16,84db8381-f21f-4502-9914-a6a21aa3934a,0.0,8.0,8.0
2021-09-16,880c9e5b-5cb2-4662-a1db-1bbc710b7886,0.0,16.0,16.0
2021-09-16,881b33dd-d7fe-429f-84db-807a82253199,0.0,16.0,16.0
2021-09-16,89629d26-4538-4730-a6f1-cddda2435218,1.0,31.0,32.0
2021-09-16,92f0c501-8e06-4d0e-9cda-a25f5d97dfb5,1.0,27.0,28.0
2021-09-16,92fd8fe5-2f7b-4900-a902-0f5afaacd0f0,1.0,32.0,33.0
2021-09-16,9367d62f-6b99-46f8-8505-719e829ad667,0.0,10.0,10.0
2021-09-16,94a0a068-e4b8-4e3a-8757-5d2a627d6878,0.0,5.0,5.0
2021-09-16,968c34cc-ac09-41a5-af08-20decc4d94f1,0.0,2.0,2.0
2021-09-16,98503309-e842-4f88-ae02-214a481417ba,0.0,6.0,6.0
2021-09-16,9db090cf-184b-450e-a07a-97dee812ce0d,1.0,51.0,52.0
2021-09-16,9db63f62-5c58-4303-919e-e23681909271,0.0,5.0,5.0
2021-09-16,9e1484a3-0235-48c5-aeed-c44451c918fa,0.0,8.0,8.0
2021-09-16,a471dd7c-e2dd-4cc1-a77c-2450d45b9bff,1.0,6.0,7.0
2021-09-16,a7058bfa-97cb-4ab0-a959-a782dd3ce6a8,1.0,17.0,18.0
2021-09-16,acc05561-603e-409d-9446-4d03353d7a5c,1.0,34.0,35.0
2021-09-16,b05bec66-9c3b-4381-9ad2-0636481ca919,1.0,6.0,7.0
2021-09-16,b37cc3a6-ab60-4f74-89da-f004a87d6ff4,1.0,14.0,15.0
2021-09-16,bd9a1f13-a52c-4372-a63c-1e49bd7a7bf3,2.0,11.0,13.0
2021-09-16,bdd4965b-3cb0-443a-b8de-37c86e621d6c,0.0,10.0,10.0
2021-09-16,bf2cf4ca-dac3-4515-ad33-ef66efebeab5,0.0,59.0,59.0
2021-09-16,c26fee65-77d0-4125-bf59-8e4b918cb848,0.0,1.0,1.0
2021-09-16,c2dc34b5-7a9b-4dcb-85ae-b3b6c23d823e,1.0,19.0,20.0
2021-09-16,c7d5aa80-47af-45fd-95d3-c575a44806e5,0.0,5.0,5.0
2021-09-16,cd756fae-c3e3-4176-a4f1-3e5360718d1d,2.0,11.0,13.0
2021-09-16,cf3a43b2-0fef-4db8-873b-6b24e49cfbf3,0.0,11.0,11.0
2021-09-16,d1ec3213-ae35-4ab3-b45f-72feca0fd5f3,0.0,4.0,4.0
2021-09-16,d2179fa3-42fe-4f5a-be15-28a92c28f255,0.0,3.0,3.0
2021-09-16,d4212333-dc53-44f1-a167-d65825a1e727,0.0,5.0,5.0
2021-09-16,d9f64a07-9c47-4f6e-8bbe-a473a688a735,6.0,150.0,156.0
2021-09-16,db06e5e0-8f6f-45d8-92fd-92ce96992012,1.0,15.0,16.0
2021-09-16,e22bd2e3-f0e1-407d-9afb-c832bb39630c,1.0,5.0,6.0
2021-09-16,e2adc287-86ec-4341-b43d-13cb91255662,1.0,29.0,30.0
2021-09-16,e3115277-d57b-492c-bf7a-1c432ecb473b,0.0,13.0,13.0
2021-09-16,e81b1231-55bc-488a-abf3-9bf0883430ba,0.0,5.0,5.0
2021-09-16,ebb63a9f-bad7-486c-a79e-393b3d0589d2,0.0,8.0,8.0
2021-09-16,ebc01199-49db-4461-abc9-9c0e872a8191,0.0,8.0,8.0
2021-09-16,ece0641a-2b44-4cb1-8e31-074dd5fbb4f1,4.0,46.0,50.0
2021-09-16,f0440cc7-e404-4a2c-bb0d-baf908e9ff25,0.0,16.0,16.0
2021-09-16,f44a6715-552e-40ea-8dd5-c690313e5072,0.0,3.0,3.0
2021-09-16,f7427dbb-e87d-4ed2-b168-136c244596b2,0.0,3.0,3.0
2021-09-16,f7a11005-e09a-431b-afe9-95e8ddac81d8,1.0,68.0,69.0
2021-09-17,01811bcf-ec5b-4a02-a64a-0ac551f9d0ac,0.0,10.0,10.0
2021-09-17,0503125e-929a-4eed-afd6-25213a7b87c7,2.0,28.0,30.0
2021-09-17,09415354-4eb1-4866-87bb-efffe23e196a,0.0,1.0,1.0
2021-09-17,097d4418-6d7c-4922-a703-bde5a6b64919,1.0,47.0,48.0
2021-09-17,0da8e9a5-855d-42c5-9435-d69e1019cafc,1.0,3.0,4.0
2021-09-17,0fa2e546-c292-4060-a05e-beb53fc31e72,0.0,16.0,16.0
2021-09-17,133cb894-ef0c-4ebd-9100-76431a60fac5,0.0,5.0,5.0
2021-09-17,157af2f9-073d-4d75-89e0-b6d214c6d05e,0.0,10.0,10.0
2021-09-17,18cb6e95-6073-4102-989e-1b133ac99b29,0.0,36.0,36.0
2021-09-17,19adebda-8361-4267-8ab0-7fe734377602,0.0,4.0,4.0
2021-09-17,19ae2f00-60e7-4db1-8719-644820cc04df,3.0,58.0,61.0
2021-09-17,19ae8e3b-075d-4caa-bdb7-535a971e6505,0.0,15.0,15.0
2021-09-17,1a75706d-889a-48ab-a6c7-1fbbd70aeda8,0.0,6.0,6.0
2021-09-17,26d4a16f-7684-413c-83d6-0efeb5f02cea,0.0,1.0,1.0
2021-09-17,29020005-046d-4f92-9999-04738b934b0f,0.0,17.0,17.0
2021-09-17,2fa0d571-e424-4ee7-ac8b-deb7792305a7,0.0,30.0,30.0
2021-09-17,33ca2840-08b5-4a3d-bad4-da63350becd9,0.0,15.0,15.0
2021-09-17,34b68d87-fd38-4d02-a4d1-46d902d012a7,0.0,7.0,7.0
2021-09-17,355cd89d-faa1-4620-8857-a05a24b513e3,0.0,49.0,49.0
2021-09-17,3651da1c-b313-445b-8a02-75f4b93d2f65,0.0,15.0,15.0
2021-09-17,384b1f28-514a-4a8f-8cc2-f5b2f94d7d09,2.0,11.0,13.0
2021-09-17,39f04721-9871-45a8-bc2a-7c892487ba87,0.0,8.0,8.0
2021-09-17,3b883d89-83bd-41a1-9eb1-ee76eb22d897,0.0,5.0,5.0
2021-09-17,3bbbf782-497c-4697-abda-0a88bbee1b38,5.0,55.0,60.0
2021-09-17,3fc67f73-037c-4f06-9edf-b7ff94cd1570,1.0,20.0,21.0
2021-09-17,43215a1a-2794-4ea9-bebd-4c09a2618e6c,0.0,25.0,25.0
2021-09-17,4389a67a-e4bb-4b93-918b-d417078736ae,0.0,1.0,1.0
2021-09-17,4531a46a-a197-4f87-a56a-5013e21efbcb,0.0,2.0,2.0
2021-09-17,46412e2a-6b5f-4d0c-9562-d89c01d15259,1.0,22.0,23.0
2021-09-17,47dc4136-1684-49ed-a1da-945486345c68,0.0,18.0,18.0
2021-09-17,4850e9c9-2945-4087-b4f9-6c302e44b84e,0.0,9.0,9.0
2021-09-17,49b42879-788e-4347-85cf-23b35a68e746,0.0,63.0,63.0
2021-09-17,4a5f0383-2d51-4004-97a6-5b2df37fedd0,1.0,12.0,13.0
2021-09-17,54a4df3e-b280-4c89-9a72-aad7f18b761b,0.0,10.0,10.0
2021-09-17,57b60775-079c-465d-8f77-dca4a2cce574,0.0,1.0,1.0
2021-09-17,589b11b0-d4bf-4b8b-b475-0bcbd6b4e361,0.0,19.0,19.0
2021-09-17,5cc2687c-e6b7-4e76-b7e5-2da37ae08cdb,1.0,2.0,3.0
2021-09-17,5ee1f2ed-2622-4012-8c2f-aca9f5c1af3f,5.0,42.0,47.0
2021-09-17,60a3c3ea-eff0-4b6a-9d8c-52a6b4fc54e7,1.0,6.0,7.0
2021-09-17,642c0f92-4819-4d1f-a85d-41d8cc54e74d,0.0,5.0,5.0
2021-09-17,658e24af-453e-4824-a049-5346a5e25964,0.0,4.0,4.0
2021-09-17,67d433c3-01fc-48b8-b86f-83c325fe51cf,2.0,43.0,45.0
2021-09-17,706652e6-6eed-4271-afe8-be8e8322e731,1.0,15.0,16.0
2021-09-17,7b71b487-8a7a-48ad-a817-0eb5b692bfe2,1.0,16.0,17.0
2021-09-17,7b9c90a6-86d3-487f-971a-cc8e2d9367be,0.0,13.0,13.0
2021-09-17,7f71654b-0641-4351-897e-60869c7b9de5,0.0,2.0,2.0
2021-09-17,80edab36-03d3-4cd0-98e0-22ebd8a0158a,0.0,2.0,2.0
2021-09-17,8295dc03-9ec7-4f44-9bab-b1ea94e2eef4,0.0,6.0,6.0
